name,address,website,tel,mapsUrl,openHours,category,rating
Karbeyaz Oto Yıkama,"Aziziye, 1054. Sk., 81010 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Karbeyaz+Oto+Y%C4%B1kama/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d9fe95573e25b:0x7623c19cda1108!8m2!3d40.845249!4d31.130497", ,Araba Yıkama,"3,0"
Meydan Oto Yıkama,"Aziziye, Meydanlar Sk., 81010 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Meydan+Oto+Y%C4%B1kama/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d9fe555eb990b:0x31d617765b9d3d06!8m2!3d40.846849!4d31.140329", ,Araba Yıkama,"5,0"
Sevdim Oto Yikama,"Cedidiye, Saatçigil Cd. No:10, 81020 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Sevdim+Oto+Yikama/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d755c9f0c13b3:0x1dc36090c7e9ed7f!8m2!3d40.837149!4d31.1576963", , , 
Sezgin Oto Yıkama,"Fatih, D100 Yanyolu, 81030 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Sezgin+Oto+Y%C4%B1kama/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d9feda767d8e1:0x3a09434503e9419a!8m2!3d40.8479136!4d31.1284858", ,Araba Yıkama,"4,8"
Güler Oto Yıkama,"Kültür, 793. Sk., 81600 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/G%C3%BCler+Oto+Y%C4%B1kama/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d9ffda6ce4b37:0x43034b0d1c06cbf7!8m2!3d40.8459748!4d31.152411", ,Araç Bakım ve Onarımı, 
Kirazoğlu Oto park Oto yıkama,"Burhaniye, General Kazım Sk. No:15 D:11, 81010 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Kirazo%C4%9Flu+Oto+park+Oto+y%C4%B1kama/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d75e0ae53b737:0x2bad5120dedc41eb!8m2!3d40.840127!4d31.164259", ,Oto Galerisi, 
Sude Oto Kuaför,"Sancaklar, Düzce Akçakoca Yolu, 81100 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Sude+Oto+Kuaf%C3%B6r/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409da007c2e22ee9:0x555163d307f338ca!8m2!3d40.857182!4d31.166406", ,Araba Yıkama,"5,0"
EREN OTO YİKAMA VE LASTİK SERVİSİ,"Koçyazı, Terzioğlu Sk. no:8, 81100 Düzce Merkez/Düzce", ,0542 542 73 27,"https://www.google.com/maps/place/EREN+OTO+Y%C4%B0KAMA+VE+LAST%C4%B0K+SERV%C4%B0S%C4%B0/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d0ab300000005:0x7c0a3627cf2235a6!8m2!3d40.8443539!4d31.1781319","Çarşamba,08:00 - 20:00; Perşembe,08:00 - 20:00; Cuma,08:00 - 20:00; Cumartesi,08:00 - 20:00; Pazar,08:00 - 20:00; Pazartesi,08:00 - 20:00; Salı,08:00 - 20:00.",Oto Lastik Dükkanı,"4,8"
Oto Yikama,"Çavuşlar, 81100 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Oto+Yikama/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409da072ddac883b:0x3bf6abb787b84724!8m2!3d40.8674898!4d31.1686854", , , 
Mert Oto Yikama,"Cedidiye, 81010 Düzce Merkez/Düzce", , ,"https://www.google.com/maps/place/Mert+Oto+Yikama/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d7544623c413b:0x53abd3e7bf974bb0!8m2!3d40.8364462!4d31.1630998", , , 
CMCAR,"Eski Sanayi No:33 D-100 Otoyolu Kenarı, Düzce Merkez/Düzce", ,(0380) 524 49 24,"https://www.google.com/maps/place/CMCAR/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d9ffde2362519:0xa1cda5659c4a9a96!8m2!3d40.8473768!4d31.1549858","Çarşamba,08:30 - 07:00; Perşembe,08:30 - 07:00; Cuma,08:30 - 07:00; Cumartesi,08:30 - 07:00; Pazar,Kapalı; Pazartesi,08:30 - 07:00; Salı,08:30 - 07:00.",Araba Yıkama,"4,8"
Şen Oto Kuaförü,"Aziziye, Yeni Sanayi Çarşısı Öncü Sok. No:5, 81010 Düzce Merkez/Düzce", ,(0380) 512 39 20,"https://www.google.com/maps/place/%C5%9Een+Oto+Kuaf%C3%B6r%C3%BC/@40.8438464,31.15654,14z/data=!4m9!1m3!2m2!1soto+y%C4%B1kama!6e2!3m4!1s0x409d9fec5cd9cf73:0xaf3e12c3cec0839f!8m2!3d40.8469687!4d31.12951", ,Araba Yıkama,"3,0"
